word,syllables,tonic,class,canonic
tarro,"['tar', 'ro']",0,paroxítona,False
társico,"['tár', 'si', 'co']",0,proparoxítona,False
tarso,"['tar', 'so']",0,paroxítona,False
tartamudear,"['tar', 'ta', 'mu', 'de', 'ar']",4,oxítona,False
tártara,"['tár', 'ta', 'ra']",0,proparoxítona,False
tartaranhão,"['tar', 'ta', 'ra', 'nhão']",3,oxítona,False
tartárico,"['tar', 'tá', 'ri', 'co']",1,proparoxítona,False
tártaro,"['tár', 'ta', 'ro']",0,proparoxítona,False
tartaruga,"['tar', 'ta', 'ru', 'ga']",2,paroxítona,False
tarte,"['tar', 'te']",0,paroxítona,False
tartufo,"['tar', 'tu', 'fo']",1,paroxítona,False
tás,['tás'],0,oxítona,False
tasca,"['tas', 'ca']",0,paroxítona,False
tascar,"['tas', 'car']",1,oxítona,False
tasco,"['tas', 'co']",0,paroxítona,False
tasmânio,"['tas', 'mâ', 'ni', 'o']",1,proparoxítona,False
tasqueiro,"['tas', 'quei', 'ro']",1,paroxítona,False
tasquinha,"['tas', 'qui', 'nha']",1,paroxítona,False
tasquinhar,"['tas', 'qui', 'nhar']",2,oxítona,False
tatá,"['ta', 'tá']",1,oxítona,True
tate,"['ta', 'te']",0,paroxítona,True
tatear,"['ta', 'te', 'ar']",2,oxítona,False
tática,"['tá', 'ti', 'ca']",0,proparoxítona,True
taticamente,"['ta', 'ti', 'ca', 'men', 'te']",3,paroxítona,False
tático,"['tá', 'ti', 'co']",0,proparoxítona,True
tato,"['ta', 'to']",0,paroxítona,True
tatu,"['ta', 'tu']",1,oxítona,True
tatuada,"['ta', 'tu', 'a', 'da']",2,paroxítona,False
tatuado,"['ta', 'tu', 'a', 'do']",2,paroxítona,False
tatuador,"['ta', 'tu', 'a', 'dor']",3,oxítona,False
tatuagem,"['ta', 'tu', 'a', 'gem']",2,paroxítona,False
tatuar,"['ta', 'tu', 'ar']",2,oxítona,False
tau,['tau'],0,oxítona,False
taumatúrgico,"['tau', 'ma', 'túr', 'gi', 'co']",2,proparoxítona,False
taumaturgo,"['tau', 'ma', 'tur', 'go']",2,paroxítona,False
taurina,"['tau', 'ri', 'na']",1,paroxítona,False
taurino,"['tau', 'ri', 'no']",1,paroxítona,False
tauródromo,"['tau', 'ró', 'dro', 'mo']",1,proparoxítona,False
tauromaquia,"['tau', 'ro', 'ma', 'qui', 'a']",3,paroxítona,False
tauromaquicamente,"['tau', 'ro', 'ma', 'qui', 'ca', 'men', 'te']",5,paroxítona,False
tauromáquico,"['tau', 'ro', 'má', 'qui', 'co']",2,proparoxítona,False
tautologia,"['tau', 'to', 'lo', 'gi', 'a']",3,paroxítona,False
tautológico,"['tau', 'to', 'ló', 'gi', 'co']",2,proparoxítona,False
taverna,"['ta', 'ver', 'na']",1,paroxítona,False
tavirense,"['ta', 'vi', 'ren', 'se']",2,paroxítona,False
távola,"['tá', 'vo', 'la']",0,proparoxítona,True
taxa,"['ta', 'xa']",0,paroxítona,True
taxação,"['ta', 'xa', 'ção']",2,oxítona,False
taxar,"['ta', 'xar']",1,oxítona,False
taxativamente,"['ta', 'xa', 'ti', 'va', 'men', 'te']",4,paroxítona,False
taxativo,"['ta', 'xa', 'ti', 'vo']",2,paroxítona,True
táxi,"['tá', 'xi']",0,paroxítona,True
taxidermia,"['ta', 'xi', 'der', 'mi', 'a']",3,paroxítona,False
taxidermista,"['ta', 'xi', 'der', 'mis', 'ta']",3,paroxítona,False
taxímetro,"['ta', 'xí', 'me', 'tro']",1,proparoxítona,False
taxinomia,"['ta', 'xi', 'no', 'mi', 'a']",3,paroxítona,False
taxista,"['ta', 'xis', 'ta']",1,paroxítona,False
taxonomia,"['ta', 'xo', 'no', 'mi', 'a']",3,paroxítona,False
taxonómico,"['ta', 'xo', 'nó', 'mi', 'co']",2,proparoxítona,True
